fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;density2;density3;density4
6.7;0.62;0.21;1.9;0.079;8.0;62.0;0.997;3.52;0.58;9.3;6;0.9000000000000016;0.27000000000000074;0.0810000000000003
8.9;0.31;0.57;2.0;0.111;26.0;85.0;0.9971;3.26;0.53;9.7;5;0.8410000000000079;0.24389000000000344;0.07072810000000133
7.4;0.39;0.48;2.0;0.08199999999999999;14.0;67.0;0.9972;3.34;0.55;9.2;5;0.7840000000000138;0.2195200000000058;0.061465600000002174
7.7;0.705;0.1;2.6;0.084;9.0;26.0;0.9976;3.39;0.49;9.7;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
7.9;0.5;0.33;2.0;0.084;15.0;143.0;0.9968;3.2;0.55;9.5;5;1.0239999999999876;0.32767999999999403;0.10485759999999747
7.9;0.49;0.32;1.9;0.08199999999999999;17.0;144.0;0.9968;3.2;0.55;9.5;5;1.0239999999999876;0.32767999999999403;0.10485759999999747
8.2;0.5;0.35;2.9;0.077;21.0;127.0;0.9976;3.23;0.62;9.4;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
6.4;0.37;0.25;1.9;0.07400000000000001;21.0;49.0;0.9974;3.57;0.62;9.8;6;0.6760000000000242;0.17576000000000946;0.04569760000000328
6.8;0.63;0.12;3.8;0.099;16.0;126.0;0.9969;3.28;0.61;9.5;5;0.9609999999999949;0.2979099999999976;0.09235209999999901
7.6;0.55;0.21;2.2;0.071;7.0;28.0;0.9964;3.28;0.55;9.7;5;1.2960000000000345;0.4665600000000185;0.1679616000000089
7.6;0.55;0.21;2.2;0.071;7.0;28.0;0.9964;3.28;0.55;9.7;5;1.2960000000000345;0.4665600000000185;0.1679616000000089
7.8;0.59;0.33;2.0;0.07400000000000001;24.0;120.0;0.9968;3.25;0.54;9.4;5;1.0239999999999876;0.32767999999999403;0.10485759999999747
7.3;0.58;0.3;2.4;0.07400000000000001;15.0;55.0;0.9968;3.46;0.59;10.2;5;1.0239999999999876;0.32767999999999403;0.10485759999999747
11.5;0.3;0.6;2.0;0.067;12.0;27.0;0.9981;3.11;0.97;10.1;6;0.3610000000000048;0.06859000000000139;0.01303210000000035
5.4;0.835;0.08;1.2;0.046;13.0;93.0;0.9924;3.57;0.85;13.0;7;5.776000000000077;4.389760000000089;3.3362176000000896
6.9;1.09;0.06;2.1;0.061;12.0;31.0;0.9948;3.51;0.43;11.4;4;2.7039999999999815;1.4060799999999858;0.7311615999999902
9.6;0.32;0.47;1.4;0.055999999999999994;9.0;24.0;0.99695;3.22;0.82;10.3;7;0.9302499999999982;0.28372624999999924;0.08653650624999969
8.8;0.37;0.48;2.1;0.09699999999999999;39.0;145.0;0.9975;3.04;1.03;9.3;5;0.6249999999999734;0.15624999999999;0.03906249999999667
6.8;0.5;0.11;1.5;0.075;16.0;49.0;0.99545;3.36;0.79;9.5;5;2.070250000000049;0.9419637500000335;0.42859350625002035
7.0;0.42;0.35;1.6;0.08800000000000001;16.0;39.0;0.9961;3.34;0.55;9.2;5;1.5210000000000115;0.5931900000000067;0.23134410000000344
7.0;0.43;0.36;1.6;0.08900000000000001;14.0;37.0;0.99615;3.34;0.56;9.2;6;1.4822500000000154;0.5706662500000089;0.2197065062500046
12.8;0.3;0.74;2.6;0.095;9.0;28.0;0.9994;3.2;0.77;10.8;7;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
12.8;0.3;0.74;2.6;0.095;9.0;28.0;0.9994;3.2;0.77;10.8;7;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
7.8;0.57;0.31;1.8;0.069;26.0;120.0;0.99625;3.29;0.53;9.3;5;1.4062500000000233;0.5273437500000131;0.19775390625000655
7.8;0.44;0.28;2.7;0.1;18.0;95.0;0.9966;3.22;0.67;9.4;5;1.1559999999999717;0.3930399999999856;0.1336335999999935
11.0;0.3;0.58;2.1;0.054000000000000006;7.0;19.0;0.998;3.31;0.88;10.5;7;0.40000000000000074;0.08000000000000022;0.01600000000000006
9.7;0.53;0.6;2.0;0.039;5.0;19.0;0.99585;3.3;0.86;12.4;6;1.7222499999999892;0.7147337499999933;0.2966145062499963
8.0;0.725;0.24;2.8;0.083;10.0;62.0;0.99685;3.35;0.56;10.0;6;0.9922499999999912;0.31255874999999583;0.09845600624999826
11.6;0.44;0.64;2.1;0.059000000000000004;5.0;15.0;0.998;3.21;0.67;10.2;6;0.40000000000000074;0.08000000000000022;0.01600000000000006
8.2;0.57;0.26;2.2;0.06;28.0;65.0;0.9959;3.3;0.43;10.1;5;1.6809999999999938;0.6892099999999963;0.28257609999999794
7.8;0.735;0.08;2.4;0.092;10.0;41.0;0.9974;3.24;0.71;9.8;6;0.6760000000000242;0.17576000000000946;0.04569760000000328
7.0;0.49;0.49;5.6;0.06;26.0;121.0;0.9974;3.34;0.76;10.5;5;0.6760000000000242;0.17576000000000946;0.04569760000000328
8.7;0.625;0.16;2.0;0.10099999999999999;13.0;49.0;0.9962;3.14;0.57;11.0;5;1.4440000000000193;0.5487200000000111;0.2085136000000056
8.1;0.725;0.22;2.2;0.07200000000000001;11.0;41.0;0.9967;3.36;0.55;9.1;5;1.08899999999998;0.3593699999999901;0.11859209999999563
7.5;0.49;0.19;1.9;0.076;10.0;44.0;0.9957;3.39;0.54;9.7;5;1.8489999999999747;0.7950699999999837;0.34188009999999064
7.8;0.53;0.33;2.4;0.08;24.0;144.0;0.99655;3.3;0.6;9.5;5;1.1902499999999676;0.41063624999998327;0.1416695062499923
7.8;0.34;0.37;2.0;0.08199999999999999;24.0;58.0;0.9964;3.34;0.59;9.4;6;1.2960000000000345;0.4665600000000185;0.1679616000000089
7.4;0.53;0.26;2.0;0.10099999999999999;16.0;72.0;0.9957;3.15;0.57;9.4;5;1.8489999999999747;0.7950699999999837;0.34188009999999064
6.8;0.61;0.04;1.5;0.057;5.0;10.0;0.99525;3.42;0.6;9.5;5;2.2562500000000303;1.0717187500000216;0.5090664062500138
8.6;0.645;0.25;2.0;0.083;8.0;28.0;0.99815;3.28;0.6;10.0;6;0.34225000000000677;0.06331625000000188;0.011713506250000463
8.4;0.635;0.36;2.0;0.08900000000000001;15.0;55.0;0.99745;3.31;0.57;10.4;4;0.6502500000000266;0.16581375000001017;0.04228250625000346
7.7;0.43;0.25;2.6;0.073;29.0;63.0;0.99615;3.37;0.58;10.5;6;1.4822500000000154;0.5706662500000089;0.2197065062500046
8.9;0.59;0.5;2.0;0.337;27.0;81.0;0.9964;3.04;1.61;9.5;6;1.2960000000000345;0.4665600000000185;0.1679616000000089
9.0;0.82;0.14;2.6;0.08900000000000001;9.0;23.0;0.9984;3.39;0.63;9.8;5;0.25600000000001466;0.04096000000000352;0.006553600000000751
7.7;0.43;0.25;2.6;0.073;29.0;63.0;0.99615;3.37;0.58;10.5;6;1.4822500000000154;0.5706662500000089;0.2197065062500046
6.9;0.52;0.25;2.6;0.081;10.0;37.0;0.99685;3.46;0.5;11.0;5;0.9922499999999912;0.31255874999999583;0.09845600624999826
5.2;0.48;0.04;1.6;0.054000000000000006;19.0;106.0;0.9927;3.54;0.62;12.2;7;5.328999999999961;3.8901699999999573;2.839824099999958
8.0;0.38;0.06;1.8;0.078;12.0;49.0;0.99625;3.37;0.52;9.9;6;1.4062500000000233;0.5273437500000131;0.19775390625000655
8.5;0.37;0.2;2.8;0.09;18.0;58.0;0.998;3.34;0.7;9.6;6;0.40000000000000074;0.08000000000000022;0.01600000000000006
6.9;0.52;0.25;2.6;0.081;10.0;37.0;0.99685;3.46;0.5;11.0;5;0.9922499999999912;0.31255874999999583;0.09845600624999826
8.2;1.0;0.09;2.3;0.065;7.0;37.0;0.99685;3.32;0.55;9.0;6;0.9922499999999912;0.31255874999999583;0.09845600624999826
7.2;0.63;0.0;1.9;0.09699999999999999;14.0;38.0;0.99675;3.37;0.58;9.0;6;1.056249999999984;0.3432812499999921;0.11156640624999659
7.2;0.63;0.0;1.9;0.09699999999999999;14.0;38.0;0.99675;3.37;0.58;9.0;6;1.056249999999984;0.3432812499999921;0.11156640624999659
7.2;0.645;0.0;1.9;0.09699999999999999;15.0;39.0;0.99675;3.37;0.58;9.2;6;1.056249999999984;0.3432812499999921;0.11156640624999659
7.2;0.63;0.0;1.9;0.09699999999999999;14.0;38.0;0.99675;3.37;0.58;9.0;6;1.056249999999984;0.3432812499999921;0.11156640624999659
8.2;1.0;0.09;2.3;0.065;7.0;37.0;0.99685;3.32;0.55;9.0;6;0.9922499999999912;0.31255874999999583;0.09845600624999826
8.9;0.635;0.37;1.7;0.263;5.0;62.0;0.9971;3.0;1.09;9.3;5;0.8410000000000079;0.24389000000000344;0.07072810000000133
12.0;0.38;0.56;2.1;0.09300000000000001;6.0;24.0;0.99925;3.14;0.71;10.9;6;0.05625000000000427;0.00421875000000048;0.000316406250000048
7.7;0.58;0.1;1.8;0.102;28.0;109.0;0.99565;3.08;0.49;9.8;6;1.8922499999999696;0.8231287499999802;0.3580610062499885
15.0;0.21;0.44;2.2;0.075;10.0;24.0;1.00005;3.07;0.84;9.2;7;0.00025000000000105515;-1.2500000000079135e-06;6.250000000052758e-09
15.0;0.21;0.44;2.2;0.075;10.0;24.0;1.00005;3.07;0.84;9.2;7;0.00025000000000105515;-1.2500000000079135e-06;6.250000000052758e-09
7.3;0.66;0.0;2.0;0.084;6.0;23.0;0.9983;3.61;0.96;9.9;6;0.28900000000001186;0.04913000000000302;0.008352100000000685
7.1;0.68;0.07;1.9;0.075;16.0;51.0;0.99685;3.38;0.52;9.5;5;0.9922499999999912;0.31255874999999583;0.09845600624999826
8.2;0.6;0.17;2.3;0.07200000000000001;11.0;73.0;0.9963;3.2;0.45;9.3;5;1.369000000000027;0.506530000000015;0.1874161000000074
7.7;0.53;0.06;1.7;0.07400000000000001;9.0;39.0;0.99615;3.35;0.48;9.8;6;1.4822500000000154;0.5706662500000089;0.2197065062500046
7.3;0.66;0.0;2.0;0.084;6.0;23.0;0.9983;3.61;0.96;9.9;6;0.28900000000001186;0.04913000000000302;0.008352100000000685
10.8;0.32;0.44;1.6;0.063;16.0;37.0;0.9985;3.22;0.78;10.0;6;0.22499999999998374;0.033749999999996345;0.005062499999999268
7.1;0.6;0.0;1.8;0.07400000000000001;16.0;34.0;0.9972;3.47;0.7;9.9;6;0.7840000000000138;0.2195200000000058;0.061465600000002174
11.1;0.35;0.48;3.1;0.09;5.0;21.0;0.9986;3.17;0.53;10.5;5;0.1959999999999879;0.02743999999999746;0.003841599999999526
7.7;0.775;0.42;1.9;0.092;8.0;86.0;0.9959;3.23;0.59;9.5;5;1.6809999999999938;0.6892099999999963;0.28257609999999794
7.1;0.6;0.0;1.8;0.07400000000000001;16.0;34.0;0.9972;3.47;0.7;9.9;6;0.7840000000000138;0.2195200000000058;0.061465600000002174
8.0;0.57;0.23;3.2;0.073;17.0;119.0;0.99675;3.26;0.57;9.3;5;1.056249999999984;0.3432812499999921;0.11156640624999659
9.4;0.34;0.37;2.2;0.075;5.0;13.0;0.998;3.22;0.62;9.2;5;0.40000000000000074;0.08000000000000022;0.01600000000000006
6.6;0.695;0.0;2.1;0.075;12.0;56.0;0.9968;3.49;0.67;9.2;5;1.0239999999999876;0.32767999999999403;0.10485759999999747
7.7;0.41;0.76;1.8;0.611;8.0;45.0;0.9968;3.06;1.26;9.4;5;1.0239999999999876;0.32767999999999403;0.10485759999999747
10.0;0.31;0.47;2.6;0.085;14.0;33.0;0.99965;3.36;0.8;10.5;7;0.012249999999997301;0.00042874999999985834;1.500624999999339e-05
7.9;0.33;0.23;1.7;0.077;18.0;45.0;0.99625;3.29;0.65;9.3;5;1.4062500000000233;0.5273437500000131;0.19775390625000655
7.0;0.975;0.04;2.0;0.087;12.0;67.0;0.99565;3.35;0.6;9.4;4;1.8922499999999696;0.8231287499999802;0.3580610062499885
8.0;0.52;0.03;1.7;0.07;10.0;35.0;0.99575;3.34;0.57;10.0;5;1.8062499999999795;0.767656249999987;0.3262539062499927
7.9;0.37;0.23;1.8;0.077;23.0;49.0;0.9963;3.28;0.67;9.3;5;1.369000000000027;0.506530000000015;0.1874161000000074
12.5;0.56;0.49;2.4;0.064;5.0;27.0;0.9999;3.08;0.87;10.9;5;0.0009999999999997797;9.999999999996696e-06;9.999999999995595e-08
11.8;0.26;0.52;1.8;0.071;6.0;10.0;0.9968;3.2;0.72;10.2;7;1.0239999999999876;0.32767999999999403;0.10485759999999747
8.1;0.87;0.0;3.3;0.096;26.0;61.0;1.00025;3.6;0.72;9.8;4;0.006250000000004174;-0.00015625000000015653;3.906250000005219e-06
7.9;0.35;0.46;3.6;0.078;15.0;37.0;0.9973;3.35;0.86;12.8;8;0.7290000000000193;0.19683000000000783;0.05314410000000281
6.9;0.54;0.04;3.0;0.077;7.0;27.0;0.9987;3.69;0.91;9.4;6;0.16899999999999166;0.02196999999999837;0.0028560999999997175
11.5;0.18;0.51;4.0;0.10400000000000001;4.0;23.0;0.9996;3.28;0.97;10.1;6;0.015999999999996475;0.0006399999999997885;2.5599999999988723e-05
7.9;0.545;0.06;4.0;0.087;27.0;61.0;0.9965;3.36;0.67;10.7;6;1.2249999999999635;0.4287499999999807;0.15006249999999102
11.5;0.18;0.51;4.0;0.10400000000000001;4.0;23.0;0.9996;3.28;0.97;10.1;6;0.015999999999996475;0.0006399999999997885;2.5599999999988723e-05
10.9;0.37;0.58;4.0;0.071;17.0;65.0;0.99935;3.22;0.78;10.1;5;0.04225000000000513;0.0027462500000004996;0.0001785062500000433
8.4;0.715;0.2;2.4;0.076;10.0;38.0;0.99735;3.31;0.64;9.4;5;0.7022500000000219;0.18609625000000868;0.04931550625000307
7.5;0.65;0.18;7.0;0.08800000000000001;27.0;94.0;0.99915;3.38;0.77;9.4;5;0.07225000000000296;0.006141250000000377;0.0005220062500000428
7.9;0.545;0.06;4.0;0.087;27.0;61.0;0.9965;3.36;0.67;10.7;6;1.2249999999999635;0.4287499999999807;0.15006249999999102
6.9;0.54;0.04;3.0;0.077;7.0;27.0;0.9987;3.69;0.91;9.4;6;0.16899999999999166;0.02196999999999837;0.0028560999999997175
11.5;0.18;0.51;4.0;0.10400000000000001;4.0;23.0;0.9996;3.28;0.97;10.1;6;0.015999999999996475;0.0006399999999997885;2.5599999999988723e-05
10.3;0.32;0.45;6.4;0.073;5.0;13.0;0.9976;3.23;0.82;12.6;8;0.5759999999999798;0.1382399999999927;0.03317759999999766
8.9;0.4;0.32;5.6;0.087;10.0;47.0;0.9991;3.38;0.77;10.5;7;0.08100000000000215;0.007290000000000289;0.0006561000000000348
11.4;0.26;0.44;3.6;0.071;6.0;19.0;0.9986;3.12;0.82;9.3;6;0.1959999999999879;0.02743999999999746;0.003841599999999526
7.7;0.27;0.68;3.5;0.358;5.0;10.0;0.9972;3.25;1.08;9.9;7;0.7840000000000138;0.2195200000000058;0.061465600000002174
7.6;0.52;0.12;3.0;0.067;12.0;53.0;0.9971;3.36;0.57;9.1;5;0.8410000000000079;0.24389000000000344;0.07072810000000133
8.9;0.4;0.32;5.6;0.087;10.0;47.0;0.9991;3.38;0.77;10.5;7;0.08100000000000215;0.007290000000000289;0.0006561000000000348
9.9;0.59;0.07;3.4;0.102;32.0;71.0;1.00015;3.31;0.71;9.8;5;0.0022500000000028352;-3.3750000000063785e-05;5.062500000012758e-07
9.9;0.59;0.07;3.4;0.102;32.0;71.0;1.00015;3.31;0.71;9.8;5;0.0022500000000028352;-3.3750000000063785e-05;5.062500000012758e-07
12.0;0.45;0.55;2.0;0.073;25.0;49.0;0.9997;3.1;0.76;10.3;6;0.008999999999998017;0.0002699999999999108;8.099999999996431e-06
7.5;0.4;0.12;3.0;0.092;29.0;53.0;0.9967;3.37;0.7;10.3;6;1.08899999999998;0.3593699999999901;0.11859209999999563
8.7;0.52;0.09;2.5;0.091;20.0;49.0;0.9976;3.34;0.86;10.6;7;0.5759999999999798;0.1382399999999927;0.03317759999999766
11.6;0.42;0.53;3.3;0.105;33.0;98.0;1.001;3.2;0.95;9.2;5;0.09999999999997797;-0.009999999999996696;0.0009999999999995596
8.7;0.52;0.09;2.5;0.091;20.0;49.0;0.9976;3.34;0.86;10.6;7;0.5759999999999798;0.1382399999999927;0.03317759999999766
11.0;0.2;0.48;2.0;0.34299999999999997;6.0;18.0;0.9979;3.3;0.71;10.5;5;0.4409999999999961;0.09260999999999879;0.019448099999999656
10.4;0.55;0.23;2.7;0.091;18.0;48.0;0.9994;3.22;0.64;10.3;6;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
6.9;0.36;0.25;2.4;0.098;5.0;16.0;0.9964;3.41;0.6;10.1;6;1.2960000000000345;0.4665600000000185;0.1679616000000089
13.3;0.34;0.52;3.2;0.094;17.0;53.0;1.0014;3.05;0.81;9.5;6;0.196000000000019;-0.027440000000003992;0.0038416000000007448
10.8;0.5;0.46;2.5;0.073;5.0;27.0;1.0001;3.05;0.64;9.5;5;0.0009999999999997797;-9.999999999996696e-06;9.999999999995595e-08
10.6;0.83;0.37;2.6;0.086;26.0;70.0;0.9981;3.16;0.52;9.9;5;0.3610000000000048;0.06859000000000139;0.01303210000000035
7.1;0.63;0.06;2.0;0.083;8.0;29.0;0.99855;3.67;0.73;9.6;5;0.21024999999998586;0.03048624999999693;0.004420506249999406
7.2;0.65;0.02;2.3;0.094;5.0;31.0;0.9993;3.67;0.8;9.7;5;0.04900000000000475;0.003430000000000499;0.00024010000000004655
6.9;0.67;0.06;2.1;0.08;8.0;33.0;0.99845;3.68;0.71;9.6;5;0.24025000000001592;0.0372387500000037;0.0057720062500007645
7.5;0.53;0.06;2.6;0.086;20.0;44.0;0.9965;3.38;0.59;10.7;6;1.2249999999999635;0.4287499999999807;0.15006249999999102
11.1;0.18;0.48;1.5;0.068;7.0;15.0;0.9973;3.22;0.64;10.1;6;0.7290000000000193;0.19683000000000783;0.05314410000000281
8.3;0.705;0.12;2.6;0.092;12.0;28.0;0.9994;3.51;0.72;10.0;5;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
7.4;0.67;0.12;1.6;0.18600000000000003;5.0;21.0;0.996;3.39;0.54;9.5;5;1.600000000000003;0.6400000000000018;0.25600000000000095
8.4;0.65;0.6;2.1;0.11199999999999999;12.0;90.0;0.9973;3.2;0.52;9.2;5;0.7290000000000193;0.19683000000000783;0.05314410000000281
10.3;0.53;0.48;2.5;0.063;6.0;25.0;0.9998;3.12;0.59;9.3;6;0.003999999999999119;7.999999999997357e-05;1.5999999999992952e-06
7.6;0.62;0.32;2.2;0.08199999999999999;7.0;54.0;0.9966;3.36;0.52;9.4;5;1.1559999999999717;0.3930399999999856;0.1336335999999935
10.3;0.41;0.42;2.4;0.213;6.0;14.0;0.9994;3.19;0.62;9.5;6;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
10.3;0.43;0.44;2.4;0.214;5.0;12.0;0.9994;3.19;0.63;9.5;6;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
7.4;0.29;0.38;1.7;0.062;9.0;30.0;0.9968;3.41;0.53;9.5;6;1.0239999999999876;0.32767999999999403;0.10485759999999747
10.3;0.53;0.48;2.5;0.063;6.0;25.0;0.9998;3.12;0.59;9.3;6;0.003999999999999119;7.999999999997357e-05;1.5999999999992952e-06
7.9;0.53;0.24;2.0;0.07200000000000001;15.0;105.0;0.996;3.27;0.54;9.4;6;1.600000000000003;0.6400000000000018;0.25600000000000095
9.0;0.46;0.31;2.8;0.09300000000000001;19.0;98.0;0.99815;3.32;0.63;9.5;6;0.34225000000000677;0.06331625000000188;0.011713506250000463
8.6;0.47;0.3;3.0;0.076;30.0;135.0;0.9976;3.3;0.53;9.4;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
7.4;0.36;0.29;2.6;0.087;26.0;72.0;0.99645;3.39;0.68;11.0;5;1.2602500000000378;0.4473887500000201;0.1588230062500095
7.1;0.35;0.29;2.5;0.096;20.0;53.0;0.9962;3.42;0.65;11.0;6;1.4440000000000193;0.5487200000000111;0.2085136000000056
9.6;0.56;0.23;3.4;0.102;37.0;92.0;0.9996;3.3;0.65;10.1;5;0.015999999999996475;0.0006399999999997885;2.5599999999988723e-05
9.6;0.77;0.12;2.9;0.08199999999999999;30.0;74.0;0.99865;3.3;0.64;10.4;6;0.18224999999998984;0.024603749999997943;0.0033215062499996296
9.8;0.66;0.39;3.2;0.083;21.0;59.0;0.9989;3.37;0.71;11.5;7;0.12099999999999778;0.013309999999999633;0.001464099999999946
9.6;0.77;0.12;2.9;0.08199999999999999;30.0;74.0;0.99865;3.3;0.64;10.4;6;0.18224999999998984;0.024603749999997943;0.0033215062499996296
9.8;0.66;0.39;3.2;0.083;21.0;59.0;0.9989;3.37;0.71;11.5;7;0.12099999999999778;0.013309999999999633;0.001464099999999946
9.3;0.61;0.26;3.4;0.09;25.0;87.0;0.99975;3.24;0.62;9.7;5;0.006249999999998623;0.00015624999999994837;3.90624999999828e-06
7.8;0.62;0.05;2.3;0.079;6.0;18.0;0.99735;3.29;0.63;9.3;5;0.7022500000000219;0.18609625000000868;0.04931550625000307
10.3;0.59;0.42;2.8;0.09;35.0;73.0;0.9990000000000001;3.28;0.7;9.5;6;0.09999999999997797;0.009999999999996696;0.0009999999999995596
10.0;0.49;0.2;11.0;0.071;13.0;50.0;1.0015;3.16;0.69;9.2;6;0.22500000000001708;-0.03375000000000384;0.005062500000000768
10.0;0.49;0.2;11.0;0.071;13.0;50.0;1.0015;3.16;0.69;9.2;6;0.22500000000001708;-0.03375000000000384;0.005062500000000768
11.6;0.53;0.66;3.65;0.121;6.0;14.0;0.9978;3.05;0.74;11.5;7;0.4839999999999911;0.10647999999999706;0.023425599999999137
10.3;0.44;0.5;4.5;0.107;5.0;13.0;0.998;3.28;0.83;11.5;5;0.40000000000000074;0.08000000000000022;0.01600000000000006
13.4;0.27;0.62;2.6;0.08199999999999999;6.0;21.0;1.0002;3.16;0.67;9.7;6;0.003999999999999119;-7.999999999997357e-05;1.5999999999992952e-06
10.7;0.46;0.39;2.0;0.061;7.0;15.0;0.9981;3.18;0.62;9.5;5;0.3610000000000048;0.06859000000000139;0.01303210000000035
10.2;0.36;0.64;2.9;0.122;10.0;41.0;0.998;3.23;0.66;12.5;6;0.40000000000000074;0.08000000000000022;0.01600000000000006
10.2;0.36;0.64;2.9;0.122;10.0;41.0;0.998;3.23;0.66;12.5;6;0.40000000000000074;0.08000000000000022;0.01600000000000006
8.0;0.58;0.28;3.2;0.066;21.0;114.0;0.9973;3.22;0.54;9.4;6;0.7290000000000193;0.19683000000000783;0.05314410000000281
8.4;0.56;0.08;2.1;0.105;16.0;44.0;0.9958;3.13;0.52;11.0;5;1.7639999999999845;0.7408799999999903;0.3111695999999945
7.9;0.65;0.01;2.5;0.078;17.0;38.0;0.9963;3.34;0.74;11.7;7;1.369000000000027;0.506530000000015;0.1874161000000074
11.9;0.695;0.53;3.4;0.128;7.0;21.0;0.9992;3.17;0.84;12.2;7;0.06400000000000367;0.00512000000000044;0.00040960000000004693
8.9;0.43;0.45;1.9;0.052000000000000005;6.0;16.0;0.9948;3.35;0.7;12.5;6;2.7039999999999815;1.4060799999999858;0.7311615999999902
7.8;0.43;0.32;2.8;0.08;29.0;58.0;0.9974;3.31;0.64;10.3;5;0.6760000000000242;0.17576000000000946;0.04569760000000328
12.4;0.49;0.58;3.0;0.10300000000000001;28.0;99.0;1.0008;3.16;1.0;11.5;6;0.0639999999999859;-0.005119999999998308;0.00040959999999981957
12.5;0.28;0.54;2.3;0.08199999999999999;12.0;29.0;0.9997;3.11;1.36;9.8;7;0.008999999999998017;0.0002699999999999108;8.099999999996431e-06
12.2;0.34;0.5;2.4;0.066;10.0;21.0;1.0;3.12;1.18;9.2;6;0.0;0.0;0.0
10.6;0.42;0.48;2.7;0.065;5.0;18.0;0.9972;3.21;0.87;11.3;6;0.7840000000000138;0.2195200000000058;0.061465600000002174
10.9;0.39;0.47;1.8;0.11800000000000001;6.0;14.0;0.9982;3.3;0.75;9.8;6;0.3240000000000086;0.058320000000002314;0.010497600000000556
10.9;0.39;0.47;1.8;0.11800000000000001;6.0;14.0;0.9982;3.3;0.75;9.8;6;0.3240000000000086;0.058320000000002314;0.010497600000000556
11.9;0.57;0.5;2.6;0.08199999999999999;6.0;32.0;1.0006;3.12;0.78;10.7;6;0.035999999999992066;-0.002159999999999286;0.0001295999999999429
7.0;0.685;0.0;1.9;0.067;40.0;63.0;0.9979;3.6;0.81;9.9;5;0.4409999999999961;0.09260999999999879;0.019448099999999656
6.6;0.815;0.02;2.7;0.07200000000000001;17.0;34.0;0.9955;3.58;0.89;12.3;7;2.0249999999999537;0.9112499999999687;0.41006249999998123
13.8;0.49;0.67;3.0;0.09300000000000001;6.0;15.0;0.9986;3.02;0.93;12.0;6;0.1959999999999879;0.02743999999999746;0.003841599999999526
9.6;0.56;0.31;2.8;0.08900000000000001;15.0;46.0;0.9979;3.11;0.92;10.0;6;0.4409999999999961;0.09260999999999879;0.019448099999999656
9.1;0.785;0.0;2.6;0.09300000000000001;11.0;28.0;0.9994;3.36;0.86;9.4;6;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
10.7;0.67;0.22;2.7;0.107;17.0;34.0;1.0004;3.28;0.98;9.9;6;0.015999999999996475;-0.0006399999999997885;2.5599999999988723e-05
9.1;0.795;0.0;2.6;0.096;11.0;26.0;0.9994;3.35;0.83;9.4;6;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
7.7;0.665;0.0;2.4;0.09;8.0;19.0;0.9974;3.27;0.73;9.3;5;0.6760000000000242;0.17576000000000946;0.04569760000000328
13.5;0.53;0.79;4.8;0.12;23.0;77.0;1.0018;3.18;0.77;13.0;5;0.3240000000000086;-0.058320000000002314;0.010497600000000556
6.1;0.21;0.4;1.4;0.066;40.5;165.0;0.9912;3.25;0.59;11.9;6;7.744000000000053;6.8147200000000705;5.996953600000082
6.7;0.75;0.01;2.4;0.078;17.0;32.0;0.9955;3.55;0.61;12.8;6;2.0249999999999537;0.9112499999999687;0.41006249999998123
11.5;0.41;0.52;3.0;0.08;29.0;55.0;1.0001;3.26;0.88;11.0;5;0.0009999999999997797;-9.999999999996696e-06;9.999999999995595e-08
10.5;0.42;0.66;2.95;0.11599999999999999;12.0;29.0;0.997;3.24;0.75;11.7;7;0.9000000000000016;0.27000000000000074;0.0810000000000003
11.9;0.43;0.66;3.1;0.109;10.0;23.0;1.0;3.15;0.85;10.4;7;0.0;0.0;0.0
12.6;0.38;0.66;2.6;0.08800000000000001;10.0;41.0;1.001;3.17;0.68;9.8;6;0.09999999999997797;-0.009999999999996696;0.0009999999999995596
8.2;0.7;0.23;2.0;0.099;14.0;81.0;0.9973;3.19;0.7;9.4;5;0.7290000000000193;0.19683000000000783;0.05314410000000281
8.6;0.45;0.31;2.6;0.086;21.0;50.0;0.9982;3.37;0.91;9.9;6;0.3240000000000086;0.058320000000002314;0.010497600000000556
11.9;0.58;0.66;2.5;0.07200000000000001;6.0;37.0;0.9992;3.05;0.56;10.0;5;0.06400000000000367;0.00512000000000044;0.00040960000000004693
12.5;0.46;0.63;2.0;0.071;6.0;15.0;0.9988;2.99;0.87;10.2;5;0.14399999999999494;0.017279999999999088;0.002073599999999854
12.8;0.615;0.66;5.8;0.083;7.0;42.0;1.0022;3.07;0.73;10.0;7;0.4839999999999911;-0.10647999999999706;0.023425599999999137
10.0;0.42;0.5;3.4;0.107;7.0;21.0;0.9979;3.26;0.93;11.8;6;0.4409999999999961;0.09260999999999879;0.019448099999999656
12.8;0.615;0.66;5.8;0.083;7.0;42.0;1.0022;3.07;0.73;10.0;7;0.4839999999999911;-0.10647999999999706;0.023425599999999137
